	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	12.0	12.0	12.0	12.0	12.0	12.0
mean	2882.0	936.4166666666666	656.3333333333334	0.6356696097254236	0.16351047474872282	0.20081991552585363
std	2521.9658638018514	824.0051255724669	554.6812898713398	0.04508019183439926	0.06440274685786591	0.02916037118234187
min	20.0	5.0	4.0	0.5128205128205128	0.10256410256410256	0.1282051282051282
25%	343.75	94.75	79.25	0.626184567309027	0.1392707396836489	0.19356565749068153
50%	2978.5	962.0	795.5	0.6391475854325677	0.14831458091544225	0.20535526947364185
75%	5274.75	1696.25	1145.25	0.6635651222020075	0.15846994257320898	0.21283765547086933
max	5797.0	1982.0	1321.0	0.6923076923076923	0.358974358974359	0.23743016759776536
