	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	25.0	25.0	25.0	25.0	25.0	25.0
mean	3188.36	1095.32	795.0	0.6249311007802888	0.16517723162612513	0.20989166759358624
std	1801.0372446639371	638.5666710166867	427.44561057519354	0.03869127902498854	0.04182295568739613	0.02528200563644937
min	22.0	6.0	5.0	0.5238095238095238	0.11627906976744186	0.14285714285714285
25%	2563.0	878.0	610.0	0.6128205128205129	0.14871794871794872	0.19909245604083947
50%	3406.0	1055.0	841.0	0.6287618662896385	0.15436241610738255	0.20867084997147747
75%	4384.0	1654.0	1126.0	0.6476534296028881	0.17784626540971718	0.22489217498459643
max	5802.0	2068.0	1420.0	0.6744186046511628	0.3333333333333333	0.27765843179377014
