	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	21.0	21.0	21.0	21.0	21.0	21.0
mean	6914.571428571428	2575.4285714285716	5336.857142857143	0.48486684451695133	0.3464567210925983	0.16867643439045021
std	4009.9945333058567	2281.6029797365836	3293.524028843789	0.06460575625523399	0.06285716698718986	0.06430237057755067
min	56.0	18.0	22.0	0.3298141383324636	0.22807017543859648	0.10998766954377312
25%	4706.0	1333.0	3028.0	0.4483969535276144	0.32745523602821486	0.136978884677856
50%	8365.0	2338.0	6167.0	0.48902376765556754	0.3547732250654415	0.15474073060610208
75%	9128.0	3253.0	8006.0	0.525472705571958	0.39686231586628357	0.17661421595225177
max	14922.0	10355.0	10897.0	0.6114922048997773	0.44020926756352763	0.4156798201597688
