	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	9.0	9.0	9.0	9.0	9.0	9.0
mean	3338.4444444444443	1092.0	736.0	0.6442823543756603	0.16279689009573423	0.19292075552860555
std	2665.575834182509	871.5187892409434	578.8432430287149	0.06619472819163624	0.0784364053819007	0.03953863374244805
min	19.0	5.0	4.0	0.5	0.10526315789473684	0.12121212121212122
25%	74.0	12.0	14.0	0.6305652826413206	0.13131313131313133	0.19357862666979142
50%	5025.0	1648.0	1110.0	0.6464125560538116	0.14261852756006682	0.2085665334094803
75%	5703.0	1826.0	1179.0	0.6682681040543708	0.1482059282371295	0.21174354362071182
max	5795.0	1981.0	1321.0	0.7474747474747475	0.3684210526315789	0.23772950918036723
