	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	21.0	21.0	21.0	21.0	21.0	21.0
mean	3123.3333333333335	1025.5238095238096	736.5714285714286	0.6325525265391654	0.16050382219477916	0.2069436512660555
std	1977.5961502120026	661.3832186446538	446.9247779468679	0.03525658141821404	0.04284753303171341	0.022862232430070326
min	22.0	6.0	5.0	0.5238095238095238	0.11627906976744186	0.14285714285714285
25%	2414.0	724.0	599.0	0.6165096329630151	0.14796146953405018	0.19897862682050313
50%	3191.0	1052.0	796.0	0.6332714904143476	0.15260301011596347	0.20869465997261524
75%	5038.0	1653.0	1126.0	0.6504634007944013	0.1583462241597525	0.21585035687915333
max	5801.0	1994.0	1321.0	0.6744186046511628	0.3333333333333333	0.24796747967479674
