	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	11.0	11.0	11.0	11.0	11.0	11.0
mean	1406.090909090909	433.1818181818182	756.0	0.5555825556279225	0.2696839024381892	0.17473354193388843
std	1259.486359953569	378.91075946238794	704.497125615144	0.033141381131169975	0.03803108016620707	0.021274354550084945
min	48.0	15.0	17.0	0.49536178107606677	0.2125	0.15615615615615616
25%	263.0	68.5	106.0	0.5394393679977194	0.2411026698502279	0.15761258787522603
50%	1186.0	424.0	515.0	0.5499199145755472	0.28483715963694606	0.16619134042001554
75%	2261.5	684.5	1280.5	0.5778576223282106	0.2993025754467632	0.1846590909090909
max	3386.0	993.0	1903.0	0.6033210332103321	0.3228200371057514	0.2222222222222222
