	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	26.0	26.0	26.0	26.0	26.0	26.0
mean	10788.192307692309	3333.576923076923	3697.5384615384614	0.597613563503878	0.20801062916810215	0.1943758073280199
std	6678.993541061292	2009.8968565192972	2031.9039786519288	0.04694467673631012	0.03663588095211241	0.032550431053089406
min	27.0	11.0	6.0	0.45	0.11320754716981132	0.14184903266730098
25%	8249.0	2334.25	2736.75	0.5716026072882338	0.18290291032035405	0.17412782172007893
50%	10375.5	3322.0	3859.0	0.5999593202218396	0.21004921328624337	0.186593009870366
75%	14198.25	4837.5	5240.5	0.6318587029749991	0.23498683389473063	0.20902205686951902
max	22010.0	6866.0	6409.0	0.6792452830188679	0.2843928069266632	0.3
