	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	13.0	13.0	13.0	13.0	13.0	13.0
mean	1527.8461538461538	476.3076923076923	843.3076923076923	0.5500642094160166	0.27751081320427823	0.17242497737970522
std	1176.2899901918918	361.049254399679	675.5289760150171	0.02922827938247412	0.035144785052300107	0.017614827744953057
min	49.0	15.0	18.0	0.4970960929250264	0.21951219512195122	0.1563247726910193
25%	363.0	95.0	141.0	0.5378868729989328	0.24310425432445068	0.1596958174904943
50%	1883.0	619.0	1067.0	0.5406715126341295	0.2874697127033576	0.16640746500777606
75%	2392.0	728.0	1394.0	0.5577372604020571	0.30355718615409155	0.17423442449841606
max	3386.0	993.0	1903.0	0.6070234113712375	0.32866948257655754	0.21621621621621623
