	Positivos	Negativos	Neutros	%Negativos	%Positivos	%Neutros
2018-08-01	6158	14093	4182	0.5768018663283264	0.25203023077364706	0.17115614702622386
2018-08-02	10879	17275	5901	0.5072676552635442	0.3194490663286198	0.17327431364638043
2018-08-03	6722	10897	3461	0.5169354838709678	0.3188726358358492	0.16417755118926197
2018-08-04	7921	15830	4590	0.5585547440104442	0.2794835712616139	0.16195138769033923
2018-08-05	8986	11908	4018	0.47800256904303146	0.3607027771012317	0.16128230297327625
2018-08-06	7437	10910	3067	0.50947977958345	0.34728789875025184	0.1432183289046815
2018-08-07	1245	2172	579	0.5435435435435435	0.3115191881272782	0.1448638969671018
