	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	19.0	19.0	19.0	19.0	19.0	19.0
mean	95.73684210526316	5.7894736842105265	15.31578947368421	0.8343310519948068	0.10305414615004348	0.0626148018551497
std	193.21399825790837	10.67488718321037	34.20534823610507	0.18165749230170003	0.15233284361077482	0.11434375186566052
min	1.0	0.0	0.0	0.38372093023255816	0.0	0.0
25%	2.0	0.0	0.0	0.763360739979445	0.0	0.0
50%	46.0	2.0	2.0	0.854251012145749	0.03125	0.04263565891472868
75%	79.0	7.0	14.5	1.0	0.15178571428571427	0.07417582417582418
max	790.0	46.0	148.0	1.0	0.5736434108527132	0.5
