	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	26.0	26.0	26.0	26.0	26.0	26.0
mean	2216.653846153846	805.3846153846154	1121.3076923076924	0.5450448025997541	0.2653659324773554	0.18958926492289047
std	1137.9735301774886	508.8188736218873	604.5580712706278	0.035931977461246864	0.029737451146296997	0.03872934333110699
min	49.0	15.0	21.0	0.4369281045751634	0.20965971459934138	0.15645933014354066
25%	1823.75	556.0	850.25	0.5276548200837534	0.2433276237532229	0.166871017279559
50%	2457.0	789.5	1212.0	0.5444601434239174	0.2619032630964508	0.17416616813272573
75%	2802.0	990.0	1420.25	0.5695761583260195	0.2856566792018695	0.19718188352966234
max	4531.0	1996.0	2374.0	0.6112026359143328	0.3274777136864185	0.3261437908496732
