	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	26.0	26.0	26.0	26.0	26.0	26.0
mean	7630.384615384615	2751.6923076923076	5994.538461538462	0.48431670736960114	0.35003445371053216	0.16564883891986673
std	3691.479021497189	2067.709549607599	3213.4196268868372	0.07140282123939756	0.06645667935755328	0.0604713733199016
min	56.0	18.0	22.0	0.3298141383324636	0.22674418604651161	0.11019706550432808
25%	7148.75	1856.0	3936.25	0.4409043908841245	0.3278313612755766	0.12654606015140418
50%	8587.0	2669.0	6458.0	0.487657504633769	0.3531632607363895	0.15373066351157447
75%	9144.25	3258.25	8272.75	0.5283258409531372	0.39849730282930035	0.17532325927372194
max	14928.0	10355.0	10897.0	0.6385660271670635	0.44552417030387875	0.4156798201597688
