	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	9.0	9.0	9.0	9.0	9.0	9.0
mean	1605.6666666666667	494.3333333333333	863.8888888888889	0.5544886898533852	0.2637191320262147	0.1817921781204001
std	1319.408484890104	394.69608561524905	740.0385875825065	0.023120089938410256	0.04047665931110841	0.024079537881461766
min	48.0	15.0	16.0	0.5322159338267305	0.20253164556962025	0.1563247726910193
25%	78.0	32.0	31.0	0.5401180411548892	0.226890756302521	0.16528704939919894
50%	2059.0	619.0	1067.0	0.5497997329773031	0.28491321762349797	0.17185877466251298
75%	2445.0	727.0	1422.0	0.5566172957477306	0.2950479647394348	0.19971333014811277
max	3386.0	993.0	1903.0	0.6075949367088608	0.30953417501088376	0.22695035460992907
