	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	15.0	15.0	15.0	15.0	15.0	15.0
mean	6024.466666666666	2455.3333333333335	4605.666666666667	0.49152643835527654	0.33034383802803496	0.1781297236166884
std	3756.1076902762497	2590.460512470064	3315.136986324281	0.07965795000533446	0.07288136894099766	0.07355456147441926
min	56.0	18.0	20.0	0.3298273785628262	0.2127659574468085	0.11848807077115539
25%	2853.5	854.5	1665.0	0.443412136999109	0.26828166950469257	0.1374787112473269
50%	8216.0	2228.0	5515.0	0.4890225222669768	0.3448912253229685	0.15618448637316562
75%	8751.5	2922.5	7208.5	0.5536837376460018	0.39196909283865494	0.19807835536488164
max	9971.0	10354.0	9455.0	0.6113841479760522	0.44136380666916447	0.4156563629064633
