	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	18.0	18.0	18.0	18.0	18.0	18.0
mean	1802.4444444444443	562.1111111111111	937.3333333333334	0.5515659677184569	0.2739671714923266	0.17446686078921667
std	1115.5054366003633	341.4093435588444	607.4437277254092	0.026304771058067857	0.02901569357875259	0.015788542057207665
min	49.0	15.0	21.0	0.4992134242265338	0.22818791946308725	0.15645933014354066
25%	602.75	225.75	299.5	0.5389737598626851	0.24846335828996075	0.16550098554738038
50%	2069.5	651.5	1144.0	0.5521541623542736	0.28092145335134133	0.172058419589321
75%	2644.5	818.75	1394.75	0.5701903471194283	0.29309604403898093	0.17613825191093385
max	3386.0	993.0	1903.0	0.6105610561056105	0.3274777136864185	0.21476510067114093
