	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	8.0	8.0	8.0	8.0	8.0	8.0
mean	6023.75	3089.875	4995.375	0.47939681864680206	0.31770978408861095	0.20289339726458688
std	4543.36693118975	3445.947949092839	3980.6995414481753	0.08918648604890617	0.08452383542068846	0.09346037151316257
min	52.0	18.0	16.0	0.32984061985627683	0.18604651162790697	0.1258185481614149
25%	1292.25	323.75	856.25	0.43081632710804424	0.24662734135693415	0.1484282886062333
50%	8548.0	2750.5	6250.5	0.4853061126018207	0.34658052232356396	0.18262294295097842
75%	9551.5	3794.5	8269.0	0.535551878547755	0.3895362352627256	0.21270922826247962
max	9971.0	10353.0	9455.0	0.6046511627906976	0.40107611807680915	0.4156329037697218
