	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	19.0	19.0	19.0	19.0	19.0	19.0
mean	83.3157894736842	24.42105263157895	19.0	0.44810710755054295	0.2776461047371445	0.27424678771231265
std	127.29670181272434	37.690723570592986	31.317371821048106	0.321206866172849	0.3403131478663592	0.33340794441543214
min	0.0	0.0	0.0	0.0	0.0	0.0
25%	0.0	1.0	1.0	0.0	0.09312865497076023	0.12042253521126761
50%	24.0	10.0	6.0	0.5866666666666667	0.14163090128755365	0.18122977346278318
75%	124.5	34.0	26.0	0.6883835803099982	0.255439302481556	0.2245754805000933
max	488.0	137.0	128.0	0.8	1.0	1.0
