	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	14.0	14.0	14.0	14.0	14.0	14.0
mean	5693.285714285715	2457.0714285714284	4589.857142857143	0.48455032290777933	0.33343090936950975	0.18201876772271094
std	4117.05599499619	2722.9955355845127	3544.684815263614	0.07751207272068326	0.07545582312959108	0.07457924535842797
min	56.0	18.0	19.0	0.3298273785628262	0.20430107526881722	0.12359431360067898
25%	1074.75	321.5	701.0	0.4409095035010351	0.2639574697497012	0.14696294612566618
50%	8290.0	2239.0	5841.0	0.4718919447388755	0.3456771744154734	0.15594299176853366
75%	8816.75	3087.75	7599.75	0.543033507234335	0.39440195041458426	0.20188760854492027
max	9971.0	10354.0	9455.0	0.6021505376344086	0.44152923538230887	0.4156563629064633
