	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	19.0	19.0	19.0	19.0	19.0	19.0
mean	6469.421052631579	2507.5789473684213	5011.421052631579	0.48413269599632885	0.3439607092340122	0.17190659476965886
std	3686.045687842935	2330.4926116307465	3141.5829752917994	0.06806735170030064	0.0653541454521858	0.06648639605691475
min	56.0	18.0	22.0	0.3298273785628262	0.22807017543859648	0.11879511629979503
25%	3149.0	874.5	2138.5	0.443412136999109	0.3060241302934128	0.1362821756901582
50%	8365.0	2336.0	6133.0	0.48849340288432036	0.3464413593818707	0.15474778801422967
75%	9081.0	3085.0	7320.0	0.5273747958260775	0.3919611688360003	0.18194994537011744
max	9971.0	10354.0	9455.0	0.6115319490241512	0.44037383177570094	0.4156563629064633
