	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
2018-07-06	15	5	14	0.4411764705882353	0.4117647058823529	0.14705882352941177
2018-07-07	25	7	4	0.6944444444444444	0.1111111111111111	0.19444444444444445
2018-07-08	5089	1972	1223	0.6143167551907291	0.1476339932399807	0.2380492515692902
2018-07-09	4989	1643	1110	0.6444071299405838	0.14337380521828985	0.21221906484112632
2018-07-10	5761	1831	1321	0.6463592505329294	0.1482104790755077	0.2054302703915629
2018-07-11	5629	1641	1167	0.6671802773497689	0.13831930781083324	0.1945004148393979
2018-07-12	1405	407	285	0.670004768717215	0.13590844062947066	0.19408679065331425
