	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	20.0	20.0	20.0	20.0	20.0	20.0
mean	10310.45	3047.1	3329.6	0.6074621659790304	0.19736472903918353	0.19517310498178594
std	7629.12119154383	2165.7265925513802	2253.962321639033	0.04891575572679844	0.03645935015403135	0.03548521905902559
min	27.0	11.0	5.0	0.45	0.09615384615384616	0.1417691392304641
25%	6359.75	1436.25	2073.75	0.5891399451967274	0.1740801803904511	0.17592989713774598
50%	9311.0	2992.5	3351.0	0.6103690183363149	0.19681164337233303	0.18656868111339137
75%	16575.25	4636.75	5411.75	0.6359796707236706	0.22171950184928949	0.21456293706293705
max	22009.0	6866.0	6409.0	0.6923076923076923	0.2566137566137566	0.3
