	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
2018-07-06	48	15	18	0.5925925925925926	0.2222222222222222	0.18518518518518517
2018-07-07	82	32	33	0.5578231292517006	0.22448979591836735	0.21768707482993196
2018-07-08	2060	619	1067	0.5499199145755472	0.28483715963694606	0.16524292578750668
2018-07-09	2078	641	1138	0.5387606948405497	0.2950479647394348	0.16619134042001554
2018-07-10	3386	980	1903	0.5401180411548892	0.30355718615409155	0.1563247726910193
2018-07-11	3124	993	1661	0.5406715126341295	0.2874697127033576	0.17185877466251298
2018-07-12	2447	728	1423	0.5321879077859939	0.3094823836450631	0.15832970856894302
2018-07-13	1191	426	518	0.5578454332552694	0.24262295081967214	0.19953161592505855
2018-07-14	360	94	140	0.6060606060606061	0.2356902356902357	0.15824915824915825
2018-07-15	298	79	139	0.5775193798449613	0.2693798449612403	0.15310077519379844
2018-07-16	1870	658	1239	0.4964162463498805	0.3289089461109636	0.17467480753915582
2018-07-17	330	90	195	0.5365853658536586	0.3170731707317073	0.14634146341463414
