	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	12.0	12.0	12.0	12.0	12.0	12.0
mean	1439.5	446.25	789.5	0.5522084020166482	0.2767317977777751	0.17105980020557668
std	1212.0476663294003	371.68807181193307	690.2485059744787	0.029322514369104335	0.03724728208669637	0.02074154738313847
min	48.0	15.0	18.0	0.4964162463498805	0.2222222222222222	0.14634146341463414
25%	322.0	87.25	139.75	0.5382168625938268	0.24088977203731304	0.1577680618596235
50%	1530.5	522.5	792.5	0.5452957136048384	0.2861534361701518	0.16571713310376113
75%	2170.25	675.5	1285.0	0.5627639199026924	0.30503848552683444	0.17730240195066316
max	3386.0	993.0	1903.0	0.6060606060606061	0.3289089461109636	0.21768707482993196
