	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	22.0	22.0	22.0	22.0	22.0	22.0
mean	10564.454545454546	3138.7727272727275	3480.590909090909	0.6041036704659715	0.2042141483675138	0.1916821811665148
std	7239.49178515725	2129.3991536138205	2112.073764474169	0.04964182807900395	0.04149652317586475	0.035835680858779535
min	27.0	11.0	5.0	0.45	0.09615384615384616	0.1418034737092553
25%	7502.0	1922.75	2684.75	0.581816549964347	0.176193953426881	0.1683523363006908
50%	9341.0	2964.5	3424.0	0.6048696977405967	0.1989823207661587	0.17973962056628262
75%	15443.0	4867.0	5240.5	0.6391832644372016	0.23282084396477354	0.20742775005519015
max	22009.0	6866.0	6409.0	0.6923076923076923	0.28460851443882107	0.3
