	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	11.0	11.0	11.0	11.0	11.0	11.0
mean	10804.545454545454	3138.5454545454545	3140.7272727272725	0.6080051491527395	0.18491019350325974	0.20708465734400072
std	10095.211531846535	2827.407624083813	2829.2591288501335	0.06806596896619811	0.04913216610886243	0.04039667982035338
min	25.0	10.0	4.0	0.43859649122807015	0.0851063829787234	0.16567711807871915
25%	580.0	225.5	164.5	0.5940269855057851	0.16776022201149104	0.17664071193982156
50%	9283.0	3700.0	2725.0	0.6228184867261668	0.17426250036401758	0.19501449604911603
75%	20945.0	5526.5	5987.0	0.6418912608253543	0.19505348714172163	0.2328749930272773
max	22004.0	6861.0	6409.0	0.7021276595744681	0.2657265092695294	0.2982456140350877
